,Participant,Block_num,Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Teleportations
4,BNC37,1,Pawn Shop,74.14415249999999,2.2151015,71.929051,601.9279439679698,8.36835653466316,0.8829534277108432,84
5,BNC37,1,Pizzeria,40.9573158,2.7011978,38.256118,298.6860015041906,7.807535555598991,1.0042269179487182,40
6,BNC37,1,Quattroki Restaurant,28.5200327,3.1525186999999995,25.367514,357.607525557132,14.097066253994456,0.6203988069767442,44
7,BNC37,1,High School,58.5124759,3.0210609,55.491415,617.3321731597397,11.124823058841438,0.7344585756410259,79
0,BNC37,2,Automobile shop,12.7832467,7.0613217,5.721925,62.73893373090048,10.964655029714736,1.2390105222222223,10
1,BNC37,2,Police station ,48.9850323,2.5767513,46.408281,360.0220909592409,7.7577122703433234,0.9891312673913047,47
2,BNC37,2,Fire Station,28.5827046,1.5763986,27.006306,246.79954078077412,9.13858936430529,0.9791705214285716,29
3,BNC37,2,Bank,69.8106549,3.7220119,66.08864299999999,483.33192880952345,7.313388607623907,1.1480482186440673,60
4,BNC37,2,Pawn Shop,53.6372679,1.8885399,51.748728,411.6052308971703,7.953919773586905,0.970234794444444,55
5,BNC37,2,Pizzeria,57.6584476,1.8609836,55.797464,395.61774260163344,7.09024594023903,1.088881011538462,53
6,BNC37,2,Quattroki Restaurant,14.6803325,5.041771499999999,9.638561,192.0895649694868,19.929278340354625,0.7222256388888888,19
7,BNC37,2,High School,46.3669823,2.5140193,43.852963,587.2311879080145,13.390912443202858,0.6206387124999999,73
0,BNC37,3,Automobile shop,11.1802867,1.7084376999999995,9.471849,62.40025321949027,6.587969594900664,1.0780345222222223,10
1,BNC37,3,Police station ,38.5127313,2.1736583,36.339073,340.7659628968049,9.37739834191161,0.8898368404761902,43
2,BNC37,3,Fire Station,22.7148621,1.8673081,20.847554,252.17427910581844,12.09610869005632,0.7377705366666667,31
3,BNC37,3,Bank,38.06118959999999,1.8750606,36.186129,321.8921718925656,8.895457480200925,0.993451245714286,36
4,BNC37,3,Pawn Shop,34.1035902,1.4446992,32.658891,274.6991678910589,8.411160314386025,0.96734274117647,35
5,BNC37,3,Pizzeria,28.6938055,1.4998945,27.193911,395.26431287083466,14.535030024582882,0.528844745283019,54
6,BNC37,3,Quattroki Restaurant,19.0966616,1.9998396000000005,17.096822,235.6848925929533,13.785304227472997,0.7308524416666669,25
7,BNC37,3,High School,23.2770807,2.2431387000000003,21.033942,350.7607050666553,16.67593763768367,0.5920838868421052,39
0,BNC50,1,Automobile shop,19.0156167,3.1898327,15.825784000000002,61.98038589056759,3.9164180359448593,1.8008268700000003,11
1,BNC50,1,Police station ,46.1449737,2.6876487,43.457325,228.26877892878176,5.252711227135628,1.2195242891891898,38
2,BNC50,1,Fire Station,18.7705568,3.7919318,14.978625,145.27497267146626,9.698818995165862,0.9914150000000002,16
3,BNC50,1,Bank,282.5878729,7.263722899999999,275.32415000000003,1192.9532560575792,4.3329045274727225,1.2429961373333334,226
4,BNC50,1,Pawn Shop,28.5619138,3.0900968,25.471817,150.27338399005487,5.899594206022085,1.2641712761904762,22
5,BNC50,1,Pizzeria,18.5206718,4.5209248,13.999747000000005,119.70341003135096,8.550398091576294,0.9263266,16
6,BNC50,1,Quattroki Restaurant,20.888464,4.673604999999999,16.214859,205.96004711525592,12.701932660361456,0.8339258333333334,25
7,BNC50,1,High School,18.124197,2.000322,16.123874999999998,239.2343289137788,14.837272610571516,0.6725260384615382,27
0,BNC50,2,Automobile shop,12.1507167,2.4633907,9.687326,67.12407470301083,6.929061198416449,0.8864269727272724,12
1,BNC50,2,Police station ,14.2775366,1.7985426000000002,12.478994,179.81981648646564,14.409800700798929,0.540295264,26
2,BNC50,2,Fire Station,8.5763089,1.4170009,7.159308000000001,139.46105694070752,19.479683922064464,0.4405480000000001,17
3,BNC50,2,Bank,8.583202700000001,1.6736437,6.909559000000001,129.60575885495237,18.75745743758065,0.6840339,11
4,BNC50,2,Pawn Shop,10.8191509,3.1178689,7.701281999999999,99.91363218147912,12.973636360995368,0.8560330818181817,12
5,BNC50,2,Pizzeria,12.1183205,2.7153595,9.402961,123.21627884118774,13.103987014429578,0.6199362666666666,16
6,BNC50,2,Quattroki Restaurant,8.7359056,1.4166836,7.319222000000001,189.6809326007662,25.915450112152108,0.3630596181818182,23
7,BNC50,2,High School,8.1178684,1.3612394,6.756629,208.71443690034576,30.89032073543564,0.3486618421052632,20
0,BNC50,3,Automobile shop,4.5545087,1.4080906999999998,3.146418,57.44191761767309,18.25628941153817,0.3635572454545455,12
1,BNC50,3,Police station ,6.3818509,1.0069989,5.374851999999999,120.8466402934676,22.48371495502901,0.406412,14
2,BNC50,3,Fire Station,6.6665326,1.3544306,5.312101999999999,134.8655364293384,25.388355952001376,0.4227205066666666,16
3,BNC50,3,Bank,4.604216999999999,1.159009,3.445208,125.37413218923948,36.39087456816526,0.5390119999999998,9
4,BNC50,3,Pawn Shop,6.937366000000001,0.9723632,5.965002800000001,94.9556913007691,15.918800792644909,0.5542122999999999,11
5,BNC50,3,Pizzeria,8.2355471,1.8057181,6.429829,124.18188442857527,19.313403891234945,0.4876173076923077,14
6,BNC50,3,Quattroki Restaurant,9.4448297,1.5772817,7.867547999999999,184.33675017204527,23.430012778065706,0.3848060849999999,21
7,BNC50,3,High School,6.7152409,1.3961188999999998,5.319121999999999,213.33968806078397,40.10806446266582,0.2731774736842103,20
0,BNC51,1,Automobile shop,17.362836700000003,6.3844597,10.978377000000002,61.68341061229523,5.618627472193315,1.6731139666666663,10
1,BNC51,1,Police station ,21.4092101,6.4794751,14.929734999999996,128.83424798677646,8.629372724082275,1.7177756454545452,12
2,BNC51,1,Fire Station,19.5136533,3.4506463000000003,16.063007,164.01363147170116,10.21064309264767,0.9379554705882354,18
3,BNC51,1,Bank,130.6851293,2.9098443,127.775285,895.0516833393413,7.0048889606416544,1.1034234853448273,117
4,BNC51,1,Pawn Shop,13.8955592,3.0489422,10.846617,134.11282639789607,12.364484373136442,0.9828957846153844,14
5,BNC51,1,Pizzeria,18.9027037,5.4166347,13.486069,123.3865699021362,9.149187202151804,1.1169306666666667,13
6,BNC51,1,Quattroki Restaurant,79.9431721,3.2639571,76.679215,504.1782371109015,6.575161692916411,1.2301450338709676,63
7,BNC51,1,High School,17.444075,2.833461,14.610614000000002,207.38463947071105,14.194108438612572,0.9818350625000004,17
0,BNC51,2,Automobile shop,8.3094097,3.2750237,5.034386,60.682033427999066,12.053512271009629,0.8159800777777778,10
1,BNC51,2,Police station ,10.9441972,1.6392102,9.304987,128.00105606824192,13.756177850462544,0.8389650000000001,12
2,BNC51,2,Fire Station,11.8610102,2.7153802,9.14563,144.28041587594444,15.775885956018824,0.6463561428571429,15
3,BNC51,2,Bank,37.0826518,3.5139198,33.568732000000004,295.60349875613923,8.805917922551831,1.1637405419354836,32
4,BNC51,2,Pawn Shop,11.8328063,2.6735063,9.159299999999998,133.3564591201075,14.559678045277208,0.8429494076923075,14
5,BNC51,2,Pizzeria,15.9583268,4.1737068,11.78462,130.8115210772233,11.100189999951064,0.8995353846153848,14
6,BNC51,2,Quattroki Restaurant,12.4508423,1.5069043,10.943938,195.4377635397247,17.858083949280847,0.6652180764705884,18
7,BNC51,2,High School,11.7984728,1.6382058,10.160267,204.02116572017465,20.080295696970826,0.6648389250000002,17
0,BNC51,3,Automobile shop,5.3565657,1.6897387,3.666827,55.70806374263933,15.19244396930625,0.516439411111111,10
1,BNC51,3,Police station ,8.965076,1.437799,7.527276999999999,125.13249277105804,16.623872453618763,0.6773594545454547,12
2,BNC51,3,Fire Station,6.2492348,1.7503318,4.498903,134.27779320379673,29.84678558390717,0.3678858333333334,13
3,BNC51,3,Bank,8.424148500000001,1.5563114999999998,6.867837000000001,127.47770143884942,18.56155022882014,0.9745957142857145,8
4,BNC51,3,Pawn Shop,7.0483411,1.1806941,5.867647,133.43282710133195,22.740431914416792,0.5207829307692309,14
5,BNC51,3,Pizzeria,8.3406329,1.7224528999999995,6.618179999999999,123.30236967228034,18.630857678739527,0.5443133333333331,13
6,BNC51,3,Quattroki Restaurant,8.3259416,1.2086856,7.117255999999999,193.30512453584703,27.16006344802647,0.4333229176470587,18
7,BNC51,3,High School,8.7496637,1.3889837,7.360679999999999,208.37774501629863,28.30957805750265,0.4881130999999999,18
0,BNC52,1,Automobile shop,39.7989567,7.660905700000001,32.138051,277.69961417201324,8.640835568156055,0.8424569500000002,47
1,BNC52,1,Police station ,17.0410344,1.4305784,15.610456,216.38017622338572,13.861233536251968,0.5752952846153847,27
2,BNC52,1,Fire Station,23.7219069,2.5626879,21.159219,264.8143040328891,12.515315618827382,0.6758392911764706,35
3,BNC52,1,Bank,59.7836241,1.7708211,58.012803000000005,671.1464240280302,11.568936326486932,0.6184787484210527,96
4,BNC52,1,Pawn Shop,48.1798644,1.2432074,46.936657,468.9710235643488,9.9915727608029,0.6603132309859158,72
5,BNC52,1,Pizzeria,12.131680199999998,2.1388522,9.992828,134.75443829624163,13.485115354356308,0.6592187999999998,16
6,BNC52,1,Quattroki Restaurant,20.5346148,3.7778008,16.756814000000002,223.9383881216101,13.364019444365145,0.744107177777778,28
7,BNC52,1,High School,9.4303369,1.9237999,7.506537000000001,207.4825364456009,27.64024695350212,0.4346264117647058,18
0,BNC52,2,Automobile shop,6.1865217,1.7145487,4.471973,61.74750496764876,13.807664976431823,0.5734751699999998,11
1,BNC52,2,Police station ,7.0134911,1.2015631,5.811928,118.50338308162868,20.389685330174203,0.5738318,11
2,BNC52,2,Fire Station,9.0691855,2.4651235,6.604062000000001,137.4348644411121,20.810656296247988,0.4647884285714285,15
3,BNC52,2,Bank,7.3402896,3.1944846,4.145805,138.20248837069252,33.33550139736252,0.4537995555555557,10
4,BNC52,2,Pawn Shop,74.8187417,1.3055047,73.513237,830.5038812276937,11.29733793694452,0.5791633362204721,128
5,BNC52,2,Pizzeria,7.5485169,1.8195969,5.72892,125.94965907405246,21.984887042244,0.4705291666666667,13
6,BNC52,2,Quattroki Restaurant,8.207735799999998,1.0553398,7.152396,186.29877206701516,26.047043825176228,0.4055218777777778,19
7,BNC52,2,High School,8.2288183,1.4305972999999998,6.798221000000001,202.40822636439265,29.77370496846052,0.3929265294117647,18
0,BNC52,3,Automobile shop,4.8304987,1.3863827,3.444116,59.29135124850074,17.215259662711926,0.4717964111111112,10
1,BNC52,3,Police station ,5.2138856,1.0137706,4.200115,117.05822497015212,27.870242831482496,0.4131009,11
2,BNC52,3,Fire Station,6.7300766,1.5913816,5.138695,134.23441248945574,26.122276665467737,0.4539383999999999,15
3,BNC52,3,Bank,5.9512462,1.5696342,4.3816120000000005,127.74971892132098,29.15587206747676,0.5407928750000002,9
4,BNC52,3,Pawn Shop,7.5414681,1.6804341,5.861034,105.412328500514,17.985278450954898,0.5596335916666668,13
5,BNC52,3,Pizzeria,6.6671701,1.2222011000000002,5.444969,124.07594483734924,22.78726377273208,0.4648236230769232,14
6,BNC52,3,Quattroki Restaurant,7.832949,1.033721,6.799228,176.97712302042888,26.029002560353742,0.3942402777777778,19
7,BNC52,3,High School,7.735931499999999,1.1597995,6.576131999999999,192.81311265296569,29.320140266795995,0.4291215588235295,18
